ID_station,nom_station,adresse_station,latitude,longitude,nom_porteur,type_charge,nbre_pdc,type_connecteur,date_maj,observations,source
92040-21,Issy-les-Moulineaux/Bachaga Boualam/1,92130 Issy-les-Moulineaux,48.81961, 2.265943,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92044-PD,Levallois-Perret/Ernest Cognacq/33,92300 Levallois-Perret,48.8970781, 2.2761987,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
92044-PK,Levallois-Perret/Alsace/29,92300 Levallois-Perret,48.89313, 2.298737,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
92046-06,Malakoff/Pierre Brossolette/192,92240 Malakoff,48.8139, 2.302489,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92046-07,Malakoff/Legrand/1,92240 Malakoff,48.8242495, 2.3038947,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92048-07,Meudon/Jeanne Braconnier/3,92360 Meudon-la-Forêt,48.7886841, 2.2114032,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 7,Autolib
92050-05,Nanterre/Georges Clémenceau/205,92000 Nanterre,48.886018, 2.215877,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-07,Nanterre/Gambetta/20,92000 Nanterre,48.88807, 2.199446,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92050-10,Nanterre/8 mai 1945/109,92000 Nanterre,48.8926309, 2.2063258,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-14,Nanterre/Pablo Picasso/74,92000 Nanterre,48.889311, 2.220071,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-19,Nanterre/Pablo Neruda/6,92000 Nanterre,48.89586, 2.216845,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-20,Nanterre/Jules Quentin/33,92000 Nanterre,48.8953323, 2.1910555,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 7,Autolib
92050-24,Nanterre/Aimé Césaire/5,92000 Nanterre,48.89184, 2.22834,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-25,Nanterre/Suresnes/19,92000 Nanterre,48.8854172, 2.2116588,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-31,Nanterre/République/326,92000 Nanterre,48.9088989, 2.215978,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-33,Nanterre/Émile Zola/61,92000 Nanterre,48.8957277, 2.214156,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
92062-01,Puteaux/Dion Bouton/30,92800 Puteaux,48.8807168, 2.2450631,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
92063-09,Rueil-Malmaison/Auguste Perret/4,92500 Rueil-Malmaison,48.8893048, 2.1678526,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92063-13,Rueil-Malmaison/Bons Raisins/52,92500 Rueil-Malmaison,48.8727271, 2.1947784,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92063-16,Rueil-Malmaison/Napoléon Bonaparte/26,92500 Rueil-Malmaison,48.87586, 2.169697,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92063-21,Rueil-Malmaison/Lieutenant Colonel Driant/11,92500 Rueil-Malmaison,48.87651, 2.200921,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92073-08,Suresnes/Huché/26,92150 Suresnes,48.8766119, 2.2218839,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92075-05,Vanves/Jean Jaurès/101,92170 Vanves,48.8258129, 2.2906328,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92099-02,Courbevoie/André Prothin/12,92400 Courbevoie,48.89238, 2.245286,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
93029-11,Drancy/Henri Barbusse/236,93700 Drancy,48.92347, 2.460301,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
93063-01,Romainville/Marcel Ethis/15,93230 Romainville,48.87798, 2.44464,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
93064-02,Rosny-sous-Bois/Jean Jaurès/5,93110 Rosny-sous-Bois,48.87052, 2.486372,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
93064-04,Rosny-sous-Bois/Lisbonne/16,93110 Rosny-sous-Bois,48.88093, 2.472356,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
93070-06,Saint-Ouen/Moutier/1,93400 Saint-Ouen,48.9178855, 2.3323373,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
93070-07,Saint-Ouen/Paul Lafargue/13,93400 Saint-Ouen,48.912077, 2.333149,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 5,Autolib
94003-04,Arcueil/République/39,94110 Arcueil,48.807283, 2.3339929,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
94028-03,Créteil/France Libre/38,94000 Créteil,48.778891, 2.455066,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
94028-08,Créteil/Archives/5,94000 Créteil,48.78363, 2.456881,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
94028-11,Créteil/Gabriel Fauré/18,94000 Créteil,48.7784312, 2.4623984,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
94028-16,Créteil/Denfert Rochereau/12,94000 Créteil,48.7912032, 2.4504989,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 7,Autolib
94044-05,Limeil-Brévannes/Ruelle de Paris/5,94450 Limeil-Brévannes,48.7508, 2.473075,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
94046-09,Maisons-Alfort/Leclerc/145,94700 Maisons-Alfort,48.8094628, 2.4344314,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
94069-PA,Saint-Maurice/Montgolfier/Parking,94410 Saint-Maurice,48.814875, 2.4592711,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
94076-03,Villejuif/Paul Vaillant Couturier/9,94800 Villejuif,48.795504, 2.367414,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75101-14,Paris/Bertin Poirée/14,75001 Paris,48.8588109, 2.3449501,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75102-01,Paris/Alexandrie/7,75002 Paris,48.8680082, 2.3508835,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75102-10,Paris/Étienne Marcel/36,75002 Paris,48.86502, 2.344388,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75103-02,Paris/Saint Martin/243,75003 Paris,48.865753, 2.3533572,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75103-11,Paris/Bretagne/51,75003 Paris,48.8635527, 2.3612023,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75103-14,Paris/Saint-Martin/204,75003 Paris,48.8633367, 2.3526978,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75104-13,Paris/Marché Neuf/8,75004 Paris,48.8541989, 2.345341,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75105-20,Paris/Monge/99,75005 Paris,48.8410649, 2.352048,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75106-06,Paris/Saint Placide/58,75006 Paris,48.8473613, 2.3263246,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75107-11,Paris/Invalides/32,75007 Paris,48.85206, 2.314345,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-02,Paris/Messine/12,75008 Paris,48.87593, 2.314194,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
75108-04,Paris/Francois 1er/7,75008 Paris,48.8657733, 2.3084191,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-07,Paris/Saint-Honoré/91,75008 Paris,48.872047, 2.3131252,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-08,Paris/Saint-Honoré/123,75008 Paris,48.8731075, 2.3097967,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-13,Paris/Saint-Honoré/161,75008 Paris,48.8746335, 2.3062488,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-15,Paris/Saint-Honoré/422,75008 Paris,48.8683003, 2.3237257,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75108-25,Paris/Saint-Augustin/9,75008 Paris,48.875556, 2.319321,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
75109-02,Paris/Madeleine/8,75009 Paris,48.8699421, 2.32731,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75109-03,Paris/Rochambeau/6,75009 Paris,48.8774174, 2.3465915,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75109-04,Paris/Turgot/4,75009 Paris,48.8800786, 2.3455235,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75110-08,Paris/Paradis/28,75010 Paris,48.8750753, 2.3523208,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75110-10,Paris/Pierre Chausson/1,75010 Paris,48.8702567, 2.3600462,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-02,Paris/Parmentier/2,75011 Paris,48.8584385, 2.3800903,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75111-04,Paris/Ledru Rollin/104,75011 Paris,48.85189, 2.376434,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-05,Paris/Voltaire/8,75011 Paris,48.8657658, 2.3664376,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-06,Paris/Voltaire/182,75011 Paris,48.8546037, 2.3851992,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-12,Paris/Voltaire/59,75011 Paris,48.8619069, 2.3735705,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-19,Paris/Saint-Maur/157,75011 Paris,48.8686522, 2.374656,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-20,Paris/Richard Lenoir/36,75011 Paris,48.857259, 2.37139,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-30,Paris/Richard Lenoir/110,75011 Paris,48.8640621, 2.3713985,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75111-33,Paris/Saint-Maur/36,75011 Paris,48.8615346, 2.3809277,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75112-11,Paris/Charenton/97,75012 Paris,48.8476733, 2.377312,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75112-13,Paris/Rapée/46,75012 Paris,48.8419525, 2.3728276,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75113-36,Paris/Choisy/188,75013 Paris,48.8303916, 2.356917,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
75113-PH,Paris/Austerlitz/29,75013 Paris,48.8394311, 2.3711076,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 4,Autolib
75114-02,Paris/Castagnou/10,75014 Paris,48.83273, 2.32608,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75114-17,Paris/Leclerc/101,75014 Paris,48.8256986, 2.3263394,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75114-20,Paris/Reille/59,75014 Paris,48.8236394, 2.3319004,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75114-27,Paris/Jourdan/26,75014 Paris,48.8207604, 2.3370783,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
75114-PA,Paris/Commandant René Mouchotte/15,75014 Paris,48.8389, 2.3202,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 4,Autolib
75115-01,Paris/Fédération/10,75015 Paris,48.854819, 2.2904053,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75115-05,Paris/Grenelle/139,75015 Paris,48.8483434, 2.3010296,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75115-17,Paris/Etienne Pernet/26,75015 Paris,48.8425947, 2.2920513,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75115-23,Paris/Balard/108,75015 Paris,48.83731, 2.278682,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75115-25,Paris/Vasco de Gama/74,75015 Paris,48.835427, 2.2851648,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75115-53,Paris/Lecourbe/63,75015 Paris,48.8435537, 2.3061617,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
75115-PD,Paris/Falguière/81,75015 Paris,48.8397806, 2.3124999,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
75115-PI,Paris/Lecourbe/141,75015 Paris,48.8416996, 2.2996144,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 4,Autolib
75116-03,Paris/Victor Hugo/60,75016 Paris,48.870343, 2.286851,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75116-08,Paris/Mozart/68,75016 Paris,48.8534164, 2.2685249,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75116-12,Paris/Murat/1,75016 Paris,48.84744, 2.258728,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75116-19,Paris/Ranelagh/33,75016 Paris,48.8538134, 2.2768772,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75116-28,Paris/Molitor/16,75016 Paris,48.845175, 2.2641594,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75116-33,Paris/Versailles/112,75016 Paris,48.8437929, 2.2698931,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75117-12,Paris/Batignolles/27,75017 Paris,48.884737, 2.321309,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75117-16,Paris/Villiers/46,75017 Paris,48.8832876, 2.3080623,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75117-18,Paris/Pereire/50,75017 Paris,48.8876949, 2.3050366,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75117-34,Paris/Raymond Pitet/7,75017 Paris,48.8901162, 2.2964035,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75117-35,Paris/Pereire/115,75017 Paris,48.88576, 2.299225,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75117-43,Paris/Saint Ouen/67,75017 Paris,48.8920729, 2.32707,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75118-13,Paris/Caulaincourt/17,75018 Paris,48.8872522, 2.3330069,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75118-43,Paris/Henry Brisson/5,75018 Paris,48.8984293, 2.3347923,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75118-44,Paris/Charles Hermite/52,75018 Paris,48.8990509, 2.3649827,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-01,Paris/Crimée/251,75019 Paris,48.894802, 2.372075,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-03,Paris/Mathis/35,75019 Paris,48.8911334, 2.3725951,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-06,Paris/Flandre/61,75019 Paris,48.888195, 2.3730799,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-14,Paris/Manin/159,75019 Paris,48.886098, 2.3936,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
75119-16,Paris/Goubet/8,75019 Paris,48.8848179, 2.3901243,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-18,Paris/Mathurin Moreau/6,75019 Paris,48.87808, 2.371484,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 4,Autolib
75119-22,Paris/Botzaris/76,75019 Paris,48.8794816, 2.388647,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75119-35,Paris/Secrétan/44,75019 Paris,48.8806038, 2.37444,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
75120-13,Paris/Julien Lacroix/39,75020 Paris,48.8698372, 2.3850271,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75120-22,Paris/Harpignies/3,75020 Paris,48.8587455, 2.4101638,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75120-23,Paris/Vincennes/65,75020 Paris,48.8477968, 2.4060203,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75120-32,Paris/Gambetta/19,75020 Paris,48.8638431, 2.3908816,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75120-34,Paris/Charonne/158,75020 Paris,48.8569151, 2.3941433,Autolib,,1,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
75120-45,Paris/Belleville/22,75020 Paris,48.8679058, 2.3826171,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92004-07,Asnières-sur-Seine/Georges Guynemer/97,92600 Asnières-sur-Seine,48.91587, 2.291084,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92004-08,Asnières-sur-Seine/Argenteuil/152,92600 Asnières-sur-Seine,48.9175117, 2.281802,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92004-11,Asnières-sur-Seine/Bas/6,92600 Asnières-sur-Seine,48.9164, 2.295224,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92004-13,Asnières-sur-Seine/Denfert Rochereau/8,92600 Asnières-sur-Seine,48.9069487, 2.2694015,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92007-07,Bagneux/Louis Pasteur/17,92220 Bagneux,48.7991008, 2.3177148,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92007-08,Bagneux/Jean Marin Naudin/5,92220 Bagneux,48.8059298, 2.3143019,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92012-12,Boulogne-Billancourt/Henri Martin/2,92100 Boulogne-Billancourt,48.8365078, 2.2524132,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92012-18,Boulogne-Billancourt/Sèvres/80,92100 Boulogne-Billancourt,48.83162, 2.230167,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92012-30,Boulogne-Billancourt/Reine/12,92100 Boulogne-Billancourt,48.8388074, 2.2505008,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92012-34,Boulogne-Billancourt/Meudon/40,92100 Boulogne-Billancourt,48.8281027, 2.2422542,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92012-50,Boulogne-Billancourt/Alphonse Le Gallo/35,92100 Boulogne-Billancourt,48.83545, 2.225633,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 7,Autolib
92020-05,Châtillon/Liberté/100,92320 Châtillon,48.798768, 2.294377,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92022-02,Chaville/Anatole France/28,92370 Chaville,48.8038815, 2.1883009,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92022-04,Chaville/Roger Salengro/705,92370 Chaville,48.8149125, 2.1935315,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92023-04,Clamart/Verdun/1,92140 Clamart,48.813219, 2.258785,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92023-09,Clamart/De Gaulle/233,92140 Clamart,48.7870782, 2.255763,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92023-11,Clamart/République/2,92140 Clamart,48.78123, 2.238153,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92023-19,Clamart/Ferrari/1,92140 Clamart,48.7990591, 2.2625392,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92025-01,Colombes/Maréchal Joffre/30,92700 Colombes,48.9219814, 2.2550527,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92025-04,Colombes/Ménelotte/8,92700 Colombes,48.9246525, 2.259313,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92025-14,Colombes/Charles de Gaulle/156,92700 Colombes,48.9151379, 2.2284904,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 7,Autolib
92032-04,Fontenay-aux-Roses/Division Leclerc/31,92260 Fontenay-aux-Roses,48.795005, 2.274407,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92032-05,Fontenay-aux-Roses/Marx Dormoy/71,92260 Fontenay-aux-Roses,48.794247, 2.297986,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92035-01,La Garenne-Colombes/République/52,92250 La Garenne-Colombes,48.90628, 2.249208,Autolib,,1,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92036-10,Gennevilliers/Georges Corete/1,92230 Gennevilliers,48.91757, 2.307151,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92040-07,Issy-les-Moulineaux/Gallieni/84,92130 Issy-les-Moulineaux,48.82497, 2.267735,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92040-10,Issy-les-Moulineaux/Garibaldi/18,92130 Issy-les-Moulineaux,48.8215502, 2.2613183,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92040-17,Issy-les-Moulineaux/Bara/28,92130 Issy-les-Moulineaux,48.8326967, 2.2682505,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92040-20,Issy-les-Moulineaux/De Gaulle/88,92130 Issy-les-Moulineaux,48.8187533, 2.2778594,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92044-PA,Levallois-Perret/République/1,92300 Levallois-Perret,48.89324, 2.288878,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
92044-PC,Levallois-Perret/Georges Pompidou/1,92300 Levallois-Perret,48.8987082, 2.2813485,Autolib,,0,,,Emplacement: Station - Station: Parking - Places tiers: 6,Autolib
92046-01,Malakoff/Wilson/2,92240 Malakoff,48.82027, 2.301874,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92046-08,Malakoff/Arblade/9,92240 Malakoff,48.8180219, 2.2918859,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92048-03,Meudon/Marcel Allégot/12,92190 Meudon,48.82148, 2.22769,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92048-05,Meudon/Terre Neuve/3,92190 Meudon,48.8077664, 2.2350182,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92048-08,Meudon/Maréchal Juin/18,92360 Meudon-la-Forêt,48.788083, 2.216266,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92049-16,Montrouge/Verdun/36,92120 Montrouge,48.8102056, 2.3170366,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-09,Nanterre/Gare/9,92000 Nanterre,48.89591, 2.198215,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-11,Nanterre/République/403,92000 Nanterre,48.91221, 2.223302,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-15,Nanterre/Paul Vaillant Couturier/94,92000 Nanterre,48.8829721, 2.2040354,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92050-16,Nanterre/Maréchal Joffre/28,92000 Nanterre,48.8855529, 2.1959224,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92050-27,Nanterre/Vincent Raspail/5,92000 Nanterre,48.8963559, 2.2076635,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92062-05,Puteaux/Charles De Gaulle/70,92800 Puteaux,48.887385, 2.232151,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 4,Autolib
92063-01,Rueil-Malmaison/Édouard Belin/8,92500 Rueil-Malmaison,48.8876242, 2.1693918,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92063-06,Rueil-Malmaison/Bois Préau/1,92500 Rueil-Malmaison,48.87681, 2.173765,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92063-15,Rueil-Malmaison/De Montbrison/188,92500 Rueil-Malmaison,48.8573584, 2.1933594,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92063-17,Rueil-Malmaison/Henri Sainte-Claire Déville/12,92500 Rueil-Malmaison,48.8926928, 2.1725973,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 5,Autolib
92063-24,Rueil-Malmaison/18 juin 1940/63,92500 Rueil-Malmaison,48.8680715, 2.1930392,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92071-03,Sceaux/Franklin Roosevelt/60,92330 Sceaux,48.7771124, 2.2965901,Autolib,,0,,,Emplacement: Espace - Station: Voirie - Places tiers: 6,Autolib
92071-04,Sceaux/Bagneux/52,92330 Sceaux,48.7842765, 2.3027628,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92072-04,Sèvres/Grande Rue/123,92310 Sèvres,48.821593, 2.2050638,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
92072-06,Sèvres/Riocreux/1,92310 Sèvres,48.8261, 2.20015,Autolib,,0,,,Emplacement: Station - Station: Voirie - Places tiers: 6,Autolib
